option_name_normalized,concept,concept_id,name_needs_review,raw_option_value,normalized_option_value
REFERENCE,PART_NUMBER,PRT,yes,5.C (x2),5_C_X2
REFERENCE,PART_NUMBER,PRT,yes,5.D,5_D
REFERENCE,PART_NUMBER,PRT,yes,5.D (x2),5_D_X2
REFERENCE,PART_NUMBER,PRT,yes,5.E,5_E
REFERENCE,PART_NUMBER,PRT,yes,5.E (x2),5_E_X2
REFERENCE,PART_NUMBER,PRT,yes,50,50
REFERENCE,PART_NUMBER,PRT,yes,50 (x2),50_X2
REFERENCE,PART_NUMBER,PRT,yes,50 (x3),50_X3
REFERENCE,PART_NUMBER,PRT,yes,51,51
REFERENCE,PART_NUMBER,PRT,yes,52,52
REFERENCE,PART_NUMBER,PRT,yes,53,53
REFERENCE,PART_NUMBER,PRT,yes,54,54
REFERENCE,PART_NUMBER,PRT,yes,55,55
REFERENCE,PART_NUMBER,PRT,yes,56,56
REFERENCE,PART_NUMBER,PRT,yes,57,57
REFERENCE,PART_NUMBER,PRT,yes,57 (x2),57_X2
REFERENCE,PART_NUMBER,PRT,yes,58,58
REFERENCE,PART_NUMBER,PRT,yes,58 (x3),58_X3
REFERENCE,PART_NUMBER,PRT,yes,59,59
REFERENCE,PART_NUMBER,PRT,yes,59 (x2),59_X2
REFERENCE,PART_NUMBER,PRT,yes,6,6
REFERENCE,PART_NUMBER,PRT,yes,6 (x2),6_X2
REFERENCE,PART_NUMBER,PRT,yes,6 (x4),6_X4
REFERENCE,PART_NUMBER,PRT,yes,6.1,6_1
REFERENCE,PART_NUMBER,PRT,yes,6.2,6_2
REFERENCE,PART_NUMBER,PRT,yes,6.3,6_3
REFERENCE,PART_NUMBER,PRT,yes,6.A,6_A
REFERENCE,PART_NUMBER,PRT,yes,6.B,6_B
REFERENCE,PART_NUMBER,PRT,yes,6.C,6_C
REFERENCE,PART_NUMBER,PRT,yes,60,60
REFERENCE,PART_NUMBER,PRT,yes,60 (x2),60_X2
REFERENCE,PART_NUMBER,PRT,yes,61,61
REFERENCE,PART_NUMBER,PRT,yes,62,62
REFERENCE,PART_NUMBER,PRT,yes,63,63
REFERENCE,PART_NUMBER,PRT,yes,63 (x2),63_X2
REFERENCE,PART_NUMBER,PRT,yes,64,64
REFERENCE,PART_NUMBER,PRT,yes,64 (x12),64_X12
REFERENCE,PART_NUMBER,PRT,yes,64.1,64_1
REFERENCE,PART_NUMBER,PRT,yes,64.2,64_2
REFERENCE,PART_NUMBER,PRT,yes,64.3,64_3
REFERENCE,PART_NUMBER,PRT,yes,64.4,64_4
REFERENCE,PART_NUMBER,PRT,yes,65,65
REFERENCE,PART_NUMBER,PRT,yes,65 (x2),65_X2
REFERENCE,PART_NUMBER,PRT,yes,66,66
REFERENCE,PART_NUMBER,PRT,yes,67,67
REFERENCE,PART_NUMBER,PRT,yes,67 (x2),67_X2
REFERENCE,PART_NUMBER,PRT,yes,68,68
REFERENCE,PART_NUMBER,PRT,yes,69,69
REFERENCE,PART_NUMBER,PRT,yes,6a,6A
REFERENCE,PART_NUMBER,PRT,yes,6b,6B
REFERENCE,PART_NUMBER,PRT,yes,7,7
REFERENCE,PART_NUMBER,PRT,yes,7 (x4),7_X4
REFERENCE,PART_NUMBER,PRT,yes,7.1,7_1
REFERENCE,PART_NUMBER,PRT,yes,7.2,7_2
REFERENCE,PART_NUMBER,PRT,yes,7.3,7_3
REFERENCE,PART_NUMBER,PRT,yes,70,70
REFERENCE,PART_NUMBER,PRT,yes,71,71
REFERENCE,PART_NUMBER,PRT,yes,72,72
REFERENCE,PART_NUMBER,PRT,yes,72 (x4),72_X4
REFERENCE,PART_NUMBER,PRT,yes,73,73
REFERENCE,PART_NUMBER,PRT,yes,74,74
REFERENCE,PART_NUMBER,PRT,yes,76,76
REFERENCE,PART_NUMBER,PRT,yes,77,77
REFERENCE,PART_NUMBER,PRT,yes,78 (x2),78_X2
REFERENCE,PART_NUMBER,PRT,yes,79 (x3),79_X3
REFERENCE,PART_NUMBER,PRT,yes,8,8
REFERENCE,PART_NUMBER,PRT,yes,8.1,8_1
REFERENCE,PART_NUMBER,PRT,yes,8.2,8_2
REFERENCE,PART_NUMBER,PRT,yes,8.3,8_3
REFERENCE,PART_NUMBER,PRT,yes,8.A,8_A
REFERENCE,PART_NUMBER,PRT,yes,8.B,8_B
REFERENCE,PART_NUMBER,PRT,yes,80 (x2),80_X2
REFERENCE,PART_NUMBER,PRT,yes,81,81
REFERENCE,PART_NUMBER,PRT,yes,82,82
REFERENCE,PART_NUMBER,PRT,yes,83,83
REFERENCE,PART_NUMBER,PRT,yes,9,9
REFERENCE,PART_NUMBER,PRT,yes,9 (x2),9_X2
REFERENCE,PART_NUMBER,PRT,yes,9 (x8),9_X8
REFERENCE,PART_NUMBER,PRT,yes,9 + 11,9_11
REFERENCE,PART_NUMBER,PRT,yes,9.A,9_A
REFERENCE,PART_NUMBER,PRT,yes,9.B,9_B
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE APEX,COMPLETE_APEX
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE E.A.R,COMPLETE_E_A_R
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE FM,COMPLETE_FM
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE FP,COMPLETE_FP
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE HINGE,COMPLETE_HINGE
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE RECEIVER,COMPLETE_RECEIVER
REFERENCE,PART_NUMBER,PRT,yes,Complete Receiver,COMPLETE_RECEIVER
REFERENCE,PART_NUMBER,PRT,yes,COMPLETE RESERVOIR,COMPLETE_RESERVOIR
PELLET_PUSHER,PELLET_PUSHER,PEL,yes,NO,NONE
PELLET_PUSHER,PELLET_PUSHER,PEL,yes,YES,YES
PIN_LOCK,PIN_LOCK,PIN,no,15.25 mm,15_25_MM
PIN_LOCK,PIN_LOCK,PIN,no,16.00 mm,16_00_MM
POINT_OF_CONTACT,POINT_OF_CONTACT,POI,yes,Bag Rider,BAG_RIDER
POINT_OF_CONTACT,POINT_OF_CONTACT,POI,yes,Monopod,MONOPOD
POWER,POWER,POW,no,12 J,12_J
POWER,POWER,POW,no,16 J,16_J
POWER,POWER,POW,no,16J-24J,16J_24J
POWER,POWER,POW,no,20 J,20_J
POWER,POWER,POW,no,24 J,24_J
POWER,POWER,POW,no,6 FPE (7.5 J),6_FPE_7_5_J
POWER,POWER,POW,no,<10 J,10_J
POWER,POWER,POW,no,<12 FT·LB,12_FT_LB
POWER,POWER,POW,no,<12 FT·LBS,12_FT_LBS
POWER,POWER,POW,no,<12 ft·lbs (16 Joules),12_FT_LBS_16_JOULES
POWER,POWER,POW,no,<16J (12 FPE),16J_12_FPE
POWER,POWER,POW,no,<20J,20J
POWER,POWER,POW,no,<24J,24J
POWER,POWER,POW,no,<7.5 J,7_5_J
POWER,POWER,POW,no,ALL BLACK,ALL_BLACK
POWER,POWER,POW,no,BELOW 12 FPE,BELOW_12_FPE
POWER,POWER,POW,no,FAC,FAC
POWER,POWER,POW,no,FULL,FULL
POWER,POWER,POW,no,OVER 12 FPE (FAC),OVER_12_FPE_FAC
POWER,POWER,POW,no,RED,RED
BAR,PRESSURE,PRS,yes,0 - 250 BAR,0_250_BAR
BAR,PRESSURE,PRS,yes,0 - 350 BAR,0_350_BAR
PRESION,PRESSURE,PRS,yes,125 BAR,125_BAR
PRESION,PRESSURE,PRS,yes,150 BAR,150_BAR
PRESION,PRESSURE,PRS,yes,175 BAR,175_BAR
PRESSURE,PRESSURE,PRS,yes,110 BAR,110_BAR
PRESSURE,PRESSURE,PRS,yes,130 BAR,130_BAR
PRESSURE,PRESSURE,PRS,yes,150 BAR,150_BAR
PRESSURE,PRESSURE,PRS,yes,160 BAR,160_BAR
PRESSURE,PRESSURE,PRS,yes,160BAR,160BAR
PRESSURE,PRESSURE,PRS,yes,180BAR,180BAR
PRESSURE,PRESSURE,PRS,yes,70 BAR,70_BAR
PRESSURE,PRESSURE,PRS,yes,No,NONE
PRESSURE,PRESSURE,PRS,yes,Yes: with tool,YES_WITH_TOOL
PROFILE,PROFILE,PRO,no,"0.8"" Low",0_8_LOW
PROFILE,PROFILE,PRO,no,"1.0"" Medium",1_0_MEDIUM
PROFILE,PROFILE,PRO,no,"1.1"" Low",1_1_LOW
PROFILE,PROFILE,PRO,no,"1.2"" High",1_2_HIGH
PROFILE,PROFILE,PRO,no,"1.25"" Medium",1_25_MEDIUM
PROFILE,PROFILE,PRO,no,"1.4"" High",1_4_HIGH
PROFILE,PROFILE,PRO,no,"1.4"" Medium",1_4_MEDIUM
PROFILE,PROFILE,PRO,no,"1.6"" High",1_6_HIGH
PROFILE,PROFILE,PRO,no,Adjustable,ADJUSTABLE
PROFILE,PROFILE,PRO,no,Extreme High,EXTREME_HIGH
PROFILE,PROFILE,PRO,no,High,HIGH
PROFILE,PROFILE,PRO,no,"High 1.5""",HIGH_1_5
PROFILE,PROFILE,PRO,no,Low,LOW
PROFILE,PROFILE,PRO,no,"Low 1""",LOW_1
PROFILE,PROFILE,PRO,no,Medium,MEDIUM
PROFILE,PROFILE,PRO,no,"Medium 1.25""",MEDIUM_1_25
AMOUNT,QUANTITY,QTY,no,"100,00 EUR",100_00_EUR
AMOUNT,QUANTITY,QTY,no,"50,00 EUR",50_00_EUR
AMOUNT,QUANTITY,QTY,no,"500,00 EUR",500_00_EUR
CANTIDAD,QUANTITY,QTY,no,1 lata,1_LATA
CANTIDAD,QUANTITY,QTY,no,1 tin,1_TIN
CANTIDAD,QUANTITY,QTY,no,10 latas,10_LATAS
CANTIDAD,QUANTITY,QTY,no,10 tins,10_TINS
CANTIDAD,QUANTITY,QTY,no,5 tins,5_TINS
CANTIDAD,QUANTITY,QTY,no,9 tins,9_TINS
CANTIDAD,QUANTITY,QTY,no,x1,X1
CANTIDAD,QUANTITY,QTY,no,x2,X2
CANTIDAD,QUANTITY,QTY,no,x3,X3
QUANTITY,QUANTITY,QTY,no,1,1
QUANTITY,QUANTITY,QTY,no,1 tin,1_TIN
QUANTITY,QUANTITY,QTY,no,10 tins,10_TINS
QUANTITY,QUANTITY,QTY,no,2,2
QUANTITY,QUANTITY,QTY,no,3,3
QUANTITY,QUANTITY,QTY,no,5 tins,5_TINS
QUANTITY,QUANTITY,QTY,no,Black,BLACK
QUANTITY,QUANTITY,QTY,no,Red,RED
QUANTITY,QUANTITY,QTY,no,x 1,X_1
QUANTITY,QUANTITY,QTY,no,x 4 + 1 for free,X_4_1_FOR_FREE
QUANTITY,QUANTITY,QTY,no,x1,X1
QUANTITY,QUANTITY,QTY,no,X1,X1
QUANTITY,QUANTITY,QTY,no,x10,X10
QUANTITY,QUANTITY,QTY,no,x2,X2
QUANTITY,QUANTITY,QTY,no,X2,X2
QUANTITY,QUANTITY,QTY,no,x20,X20
QUANTITY,QUANTITY,QTY,no,x3,X3
QUANTITY,QUANTITY,QTY,no,X3,X3
QUANTITY,QUANTITY,QTY,no,x4,X4
QUANTITY,QUANTITY,QTY,no,x4 + 1 for free,X4_1_FOR_FREE
QUANTITY,QUANTITY,QTY,no,x4 + for free,X4_FOR_FREE
QUANTTY,QUANTITY,QTY,no,x1,X1
QUANTTY,QUANTITY,QTY,no,x3,X3
RAIL_FOR_BIPOD,RAIL_FOR_BIPOD,RAI,yes,NO RAIL,NO_RAIL
RAIL_FOR_BIPOD,RAIL_FOR_BIPOD,RAI,yes,WITH RAIL,WITH_RAIL
REGULATED,REGULATED,REG,yes,No,NONE
REGULATED,REGULATED,REG,yes,Yes,YES
REGULATOR,REGULATOR,REU,no,110 BAR,110_BAR
REGULATOR,REGULATOR,REU,no,130 BAR,130_BAR
REGULATOR,REGULATOR,REU,no,150 BAR,150_BAR
REGULATOR,REGULATOR,REU,no,EDgun,EDGUN
REGULATOR,REGULATOR,REU,no,Externally Adjustable (E.A.R),EXTERNALLY_ADJUSTABLE_E_A_R
REGULATOR,REGULATOR,REU,no,HUBEN 2.0 REGULATOR,HUBEN_2_0_REGULATOR
REGULATOR,REGULATOR,REU,no,HUMA REGULATOR,HUMA_REGULATOR
REGULATOR,REGULATOR,REU,no,No,NONE
REGULATOR,REGULATOR,REU,no,Raptor HUMA,RAPTOR_HUMA
REGULATOR,REGULATOR,REU,no,Standard,STANDARD
REGULATOR,REGULATOR,REU,no,Standard Regulator (170 BAR),STANDARD_REGULATOR_170_BAR
REGULATOR,REGULATOR,REU,no,With regulator,WITH_REGULATOR
REGULATOR,REGULATOR,REU,no,Without regulator,WITHOUT_REGULATOR
REGULATOR,REGULATOR,REU,no,Yes: 130 BAR,YES_130_BAR
REGULATOR,REGULATOR,REU,no,Yes: 150 BAR,YES_150_BAR
REGULATOR,REGULATOR,REU,no,Yes: 170 BAR,YES_170_BAR
REN,REN,REN,yes,0.1 mm,0_1_MM
REN,REN,REN,yes,1 mm,1_MM
REN,REN,REN,yes,2 mm,2_MM
REN,REN,REN,yes,3 mm,3_MM
REN,REN,REN,yes,FULL,FULL
RESERVOIR,RESERVOIR,RES,no,Air Tube 300cc,AIR_TUBE_300CC
RESERVOIR,RESERVOIR,RES,no,Aluminum Bottle 350cc,ALUMINUM_BOTTLE_350CC
RESERVOIR,RESERVOIR,RES,no,Carbon Fiber Bottle 500cc,CARBON_FIBER_BOTTLE_500CC
SERVICE,SERVICE,SER,yes,Gold,GOLD
SERVICE,SERVICE,SER,yes,Platinum,PLATINUM
SERVICE,SERVICE,SER,yes,Silver,SILVER
SET_FOR,SET_FOR,SET,yes,.177 (4.5 MM),177_4_5_MM
SET_FOR,SET_FOR,SET,yes,.177 (4.5mm),177_4_5MM
SET_FOR,SET_FOR,SET,yes,.177 (4.5MM),177_4_5MM
SET_FOR,SET_FOR,SET,yes,.20 (5.0 MM),20_5_0_MM
SET_FOR,SET_FOR,SET,yes,.20 (5.0MM),20_5_0MM
SET_FOR,SET_FOR,SET,yes,.20 (5.1mm),20_5_1MM
SET_FOR,SET_FOR,SET,yes,.22 (5.5 MM),22_5_5_MM
SET_FOR,SET_FOR,SET,yes,.22 (5.5mm),22_5_5MM
SET_FOR,SET_FOR,SET,yes,.22 (5.5MM),22_5_5MM
SET_FOR,SET_FOR,SET,yes,.25 (6.35 MM),25_6_35_MM
SET_FOR,SET_FOR,SET,yes,.25 (6.35mm),25_6_35MM
SET_FOR,SET_FOR,SET,yes,.25 (6.35MM),25_6_35MM
SET_FOR,SET_FOR,SET,yes,.30 (7.62 MM),30_7_62_MM
SET_FOR,SET_FOR,SET,yes,.30 (7.62mm),30_7_62MM
SET_FOR,SET_FOR,SET,yes,.30 (7.62MM),30_7_62MM
SHIPPING_DATE,SHIPPING_DATE,SHI,yes,1 to 7 days,1_TO_7_DAYS
SHIPPING_DATE,SHIPPING_DATE,SHI,yes,7-14 days,7_14_DAYS
SHIPPING_DATE,SHIPPING_DATE,SHI,yes,January-February 2024 (Get €100 voucher),JANUARY_FEBRUARY_2024_GET_100_VOUCHER
SHIPPING_DATE,SHIPPING_DATE,SHI,yes,March-April 2024 (Get €200 voucher),MARCH_APRIL_2024_GET_200_VOUCHER
SHIPPING_DATE,SHIPPING_DATE,SHI,yes,May-June 2024 (Get €300 voucher),MAY_JUNE_2024_GET_300_VOUCHER
SHIPPING_TIME,SHIPPING_TIME,SHP,yes,January-February 2024,JANUARY_FEBRUARY_2024
SHIRT,SHIRT,SHR,no,L,L
SHIRT,SHIRT,SHR,no,M,M
SHIRT,SHIRT,SHR,no,XL,XL
SIDE,SIDE,SID,no,LEFT,LEFT
SIDE,SIDE,SID,no,RIGHT,RIGHT
SILENCER,SILENCER,SIL,no,COMPACT SUPPRESSOR,COMPACT_SUPPRESSOR
SILENCER,SILENCER,SIL,no,LONG SUPPRESSOR,LONG_SUPPRESSOR
SILENCER,SILENCER,SIL,no,NO SUPPRESSOR,NO_SUPPRESSOR
SILENCER,SILENCER,SIL,no,NO SUPPRESSOR INCLUDED,NO_SUPPRESSOR_INCLUDED
SILENCER,SILENCER,SIL,no,NO SUPRESSOR,NO_SUPRESSOR
SILENCER,SILENCER,SIL,no,STANDARD SUPPRESOR,STANDARD_SUPPRESOR
SIZE,SIZE,SIZ,no,.0mm,0MM
SIZE,SIZE,SIZ,no,.1mm,1MM
SIZE,SIZE,SIZ,no,.2mm,2MM
SIZE,SIZE,SIZ,no,.3mm,3MM
SIZE,SIZE,SIZ,no,.4mm,4MM
SIZE,SIZE,SIZ,no,.5mm,5MM
SIZE,SIZE,SIZ,no,.6mm,6MM
SIZE,SIZE,SIZ,no,.7mm,7MM
SIZE,SIZE,SIZ,no,.8mm,8MM
SIZE,SIZE,SIZ,no,.9mm,9MM
SIZE,SIZE,SIZ,no,1.0mm,1_0MM
SIZE,SIZE,SIZ,no,1.1mm,1_1MM
SIZE,SIZE,SIZ,no,1.2mm,1_2MM
SIZE,SIZE,SIZ,no,1.3mm,1_3MM
SIZE,SIZE,SIZ,no,1/4,1_4
SIZE,SIZE,SIZ,no,1/8,1_8
SIZE,SIZE,SIZ,no,10.8x1.8,10_8X1_8
SIZE,SIZE,SIZ,no,10x1.5,10X1_5
SIZE,SIZE,SIZ,no,11x1.2,11X1_2
SIZE,SIZE,SIZ,no,11x1.5,11X1_5
SIZE,SIZE,SIZ,no,12 X 2.5 (NBR 70),12_X_2_5_NBR_70
SIZE,SIZE,SIZ,no,13.2x1.8,13_2X1_8
SIZE,SIZE,SIZ,no,"145 mm (5.71"")",145_MM_5_71
SIZE,SIZE,SIZ,no,150 mm,150_MM
SIZE,SIZE,SIZ,no,15x1.5,15X1_5
SIZE,SIZE,SIZ,no,17x1.8,17X1_8
SIZE,SIZE,SIZ,no,18 X 2 (NBR 70),18_X_2_NBR_70
SIZE,SIZE,SIZ,no,18 X 3 (NBR 70),18_X_3_NBR_70
SIZE,SIZE,SIZ,no,2.1mm,2_1MM
SIZE,SIZE,SIZ,no,2.57 x 1.78 (NBR 70),2_57_X_1_78_NBR_70
SIZE,SIZE,SIZ,no,2.6x1.2,2_6X1_2
SIZE,SIZE,SIZ,no,2.8x1.8,2_8X1_8
SIZE,SIZE,SIZ,no,250 mm,250_MM
SIZE,SIZE,SIZ,no,26x1.5,26X1_5
SIZE,SIZE,SIZ,no,28 X 1.5 (NBR 70),28_X_1_5_NBR_70
SIZE,SIZE,SIZ,no,288.5mm,288_5MM
SIZE,SIZE,SIZ,no,29 X 2 (NBR 70),29_X_2_NBR_70
SIZE,SIZE,SIZ,no,294.5 mm,294_5_MM
SIZE,SIZE,SIZ,no,3 x 1 (NBR 70),3_X_1_NBR_70
SIZE,SIZE,SIZ,no,30 MM,30_MM
SIZE,SIZE,SIZ,no,300.5mm,300_5MM
SIZE,SIZE,SIZ,no,30mm,30MM
SIZE,SIZE,SIZ,no,30mm diameter,30MM_DIAMETER
SIZE,SIZE,SIZ,no,34 MM,34_MM
SIZE,SIZE,SIZ,no,34mm,34MM
SIZE,SIZE,SIZ,no,34mm diameter,34MM_DIAMETER
SIZE,SIZE,SIZ,no,350 CC,350_CC
SIZE,SIZE,SIZ,no,"350 mm (13.78"")",350_MM_13_78
SIZE,SIZE,SIZ,no,350MM,350MM
SIZE,SIZE,SIZ,no,376 mm,376_MM
SIZE,SIZE,SIZ,no,388.5mm,388_5MM
SIZE,SIZE,SIZ,no,38x3,38X3
SIZE,SIZE,SIZ,no,39.8mm,39_8MM
SIZE,SIZE,SIZ,no,400 mm,400_MM
SIZE,SIZE,SIZ,no,400.5mm,400_5MM
SIZE,SIZE,SIZ,no,42mm,42MM
SIZE,SIZE,SIZ,no,44mm,44MM
SIZE,SIZE,SIZ,no,45.6mm,45_6MM
SIZE,SIZE,SIZ,no,450MM,450MM
SIZE,SIZE,SIZ,no,5 X 1.5 (NBR 70),5_X_1_5_NBR_70
SIZE,SIZE,SIZ,no,5 x 2.5 (NBR 70),5_X_2_5_NBR_70
SIZE,SIZE,SIZ,no,500 CC,500_CC
SIZE,SIZE,SIZ,no,53.3mm,53_3MM
SIZE,SIZE,SIZ,no,534.5 mm,534_5_MM
SIZE,SIZE,SIZ,no,538.5mm,538_5MM
SIZE,SIZE,SIZ,no,53mm,53MM
SIZE,SIZE,SIZ,no,550.5mm,550_5MM
SIZE,SIZE,SIZ,no,58mm,58MM
SIZE,SIZE,SIZ,no,59mm,59MM
SIZE,SIZE,SIZ,no,6.3x1.8,6_3X1_8
SIZE,SIZE,SIZ,no,600 CC,600_CC
SIZE,SIZE,SIZ,no,600MM,600MM
SIZE,SIZE,SIZ,no,64mm,64MM
SIZE,SIZE,SIZ,no,6x1.5,6X1_5
SIZE,SIZE,SIZ,no,8 X 1.5 (NBR 70),8_X_1_5_NBR_70
SIZE,SIZE,SIZ,no,8.5 X 2.5 (NBR 70),8_5_X_2_5_NBR_70
SIZE,SIZE,SIZ,no,9.5x1.5,9_5X1_5
SIZE,SIZE,SIZ,no,COMPACT,COMPACT
SIZE,SIZE,SIZ,no,Complete Kit,COMPLETE_KIT
SIZE,SIZE,SIZ,no,EU L / US M,EU_L_US_M
SIZE,SIZE,SIZ,no,eu L / us M,EU_L_US_M
SIZE,SIZE,SIZ,no,EU M / US S,EU_M_US_S
SIZE,SIZE,SIZ,no,eu M / us S,EU_M_US_S
SIZE,SIZE,SIZ,no,EU S / US XS,EU_S_US_XS
SIZE,SIZE,SIZ,no,eu S / us XS,EU_S_US_XS
SIZE,SIZE,SIZ,no,EU XL / US L,EU_XL_US_L
SIZE,SIZE,SIZ,no,eu XL / us L,EU_XL_US_L
SIZE,SIZE,SIZ,no,EU XXL / US XL,EU_XXL_US_XL
SIZE,SIZE,SIZ,no,eu XXL / us XL,EU_XXL_US_XL
SIZE,SIZE,SIZ,no,KIT 250mm,KIT_250MM
SIZE,SIZE,SIZ,no,KIT 350mm,KIT_350MM
SIZE,SIZE,SIZ,no,KIT 450mm,KIT_450MM
SIZE,SIZE,SIZ,no,l,L
SIZE,SIZE,SIZ,no,L,L
SIZE,SIZE,SIZ,no,Long,LONG
SIZE,SIZE,SIZ,no,LONG,LONG
SIZE,SIZE,SIZ,no,m,M
SIZE,SIZE,SIZ,no,M,M
SIZE,SIZE,SIZ,no,s,S
SIZE,SIZE,SIZ,no,S,S
SIZE,SIZE,SIZ,no,Short,SHORT
SIZE,SIZE,SIZ,no,Standard,STANDARD
SIZE,SIZE,SIZ,no,Super Long,SUPER_LONG
SIZE,SIZE,SIZ,no,xl,XL
SIZE,SIZE,SIZ,no,XL,XL
SIZE,SIZE,SIZ,no,xs,XS
SIZE,SIZE,SIZ,no,xxl,XXL
TALLA,SIZE,SIZ,no,L,L
TALLA,SIZE,SIZ,no,M,M
TALLA,SIZE,SIZ,no,XL,XL
TAMA_O,SIZE,SIZ,no,LONG,LONG
TAMA_O,SIZE,SIZ,no,STANDARD,STANDARD
SIZE_CONVERT,SIZE_CONVERT,SIE,yes,From compact to regular,FROM_COMPACT_TO_REGULAR
SIZE_CONVERT,SIZE_CONVERT,SIE,yes,From regular to compact,FROM_REGULAR_TO_COMPACT
SIZE_FOR_DIFFERENT_LENGTH_OF_BARREL,SIZE_FOR_DIFFERENT_LENGTH_OF_BARREL,SZE,yes,250-350 mm,250_350_MM
SIZE_FOR_DIFFERENT_LENGTH_OF_BARREL,SIZE_FOR_DIFFERENT_LENGTH_OF_BARREL,SZE,yes,450 mm,450_MM
SIZE_FOR_DIFFERENT_LENGTH_OF_BARREL,SIZE_FOR_DIFFERENT_LENGTH_OF_BARREL,SZE,yes,600 mm,600_MM
SPARE_O_RING,SPARE_O_RING,SPA,yes,NO,NONE
SPARE_O_RING,SPARE_O_RING,SPA,yes,WITH SPARE O-RING,WITH_SPARE_O_RING
CULATA,STOCK,STK,no,Laminated,LAMINATED
CULATA,STOCK,STK,no,Nogal,NOGAL
CULATA,STOCK,STK,no,Synthetic,SYNTHETIC
CULATA,STOCK,STK,no,Walnut,WALNUT
STOCK,STOCK,STK,no,Fixed,FIXED
STOCK,STOCK,STK,no,Foldable,FOLDABLE
STOCK,STOCK,STK,no,Full Laminate Stock - Forest,FULL_LAMINATE_STOCK_FOREST
STOCK,STOCK,STK,no,Full Laminate Stock - Grey,FULL_LAMINATE_STOCK_GREY
STOCK,STOCK,STK,no,Laminate Forest,LAMINATE_FOREST
STOCK,STOCK,STK,no,Laminate Grey,LAMINATE_GREY
STOCK,STOCK,STK,no,Synthetic,SYNTHETIC
STOCK,STOCK,STK,no,Walnut,WALNUT
STOCK,STOCK,STK,no,Without butt/stock,WITHOUT_BUTT_STOCK
STOCK,STOCK,STK,no,Without Butt/Stock,WITHOUT_BUTT_STOCK
SUPPRESSOR,SUPPRESSOR,SUP,no,BAT,BAT
SUPPRESSOR,SUPPRESSOR,SUP,no,Original,ORIGINAL
SYSTEM,SYSTEM,SYS,no,Arca-Swiss,ARCA_SWISS
SYSTEM,SYSTEM,SYS,no,M-LOK,M_LOK
SYSTEM,SYSTEM,SYS,no,Weaver,WEAVER
THREAD,THREAD,THR,no,1/2UNFx20,1_2UNFX20
THREAD,THREAD,THR,no,M14x1.25,M14X1_25
THREAD,THREAD,THR,no,Thread 1/2-20 UNF,THREAD_1_2_20_UNF
THREAD,THREAD,THR,no,Thread M14x1.25,THREAD_M14X1_25
TITLE,TITLE,TTL,no,Carton box,CARTON_BOX
TITLE,TITLE,TTL,no,Default Title,DEFAULT_TITLE
TITLE,TITLE,TTL,no,For HP,FOR_HP
TITLE,TITLE,TTL,no,For HP MAX .30,FOR_HP_MAX_30
TITLE,TITLE,TTL,no,For HP MAX .35,FOR_HP_MAX_35
TITLE,TITLE,TTL,no,For HP MAX .45 & .50,FOR_HP_MAX_45_AND_50
TITLE,TITLE,TTL,no,Semi-rigid Case,SEMI_RIGID_CASE
TITLE,TITLE,TTL,no,x4 + 1 for free,X4_1_FOR_FREE
TITLE,TITLE,TTL,no,Yes: Add mounting plate for GK1,YES_ADD_MOUNTING_PLATE_FOR_GK1
TOOL_KIT,TOOL_KIT,TOO,yes,No,NONE
TOOL_KIT,TOOL_KIT,TOO,yes,Yes: with tool kit,YES_WITH_TOOL_KIT
TOTAL_NUMBER_OF_SECTIONS_VOLUME_CHAMBERS,TOTAL_NUMBER_OF_SECTIONS_VOLUME_CHAMBERS,TOT,yes,4,4
TRIGGER,TRIGGER,TRI,no,Black,BLACK
TRIGGER,TRIGGER,TRI,no,EDgun Russian Design,EDGUN_RUSSIAN_DESIGN
TRIGGER,TRIGGER,TRI,no,Full Metal,FULL_METAL
TRIGGER,TRIGGER,TRI,no,Micarta Black,MICARTA_BLACK
TRIGGER,TRIGGER,TRI,no,Micarta Red,MICARTA_RED
TRIGGER,TRIGGER,TRI,no,Original,ORIGINAL
TRIGGER,TRIGGER,TRI,no,Wooden Russian Design,WOODEN_RUSSIAN_DESIGN
UNIT,UNIT,UNI,no,A,A
UNIT,UNIT,UNI,no,B,B
UNIT,UNIT,UNI,no,C,C
UNIT,UNIT,UNI,no,D,D
UNIT,UNIT,UNI,no,E,E
VALKYRIE,VALKYRIE,VAK,yes,MUZZLE BRAKE,MUZZLE_BRAKE
VALKYRIE,VALKYRIE,VAK,yes,SHELEST,SHELEST
VALKYRIE,VALKYRIE,VAK,yes,SHOPOT,SHOPOT
VALKYRIE,VALKYRIE,VAK,yes,SHOROKH,SHOROKH
VALKYRIE,VALKYRIE,VAK,yes,TISHINA 150,TISHINA_150
VALKYRIE,VALKYRIE,VAK,yes,TISHINA 200,TISHINA_200
VALUE,VALUE,VAL,no,€100,100
VALUE,VALUE,VAL,no,€100.00,100_00
VALUE,VALUE,VAL,no,€1000,1000
VALUE,VALUE,VAL,no,€200,200
VALUE,VALUE,VAL,no,€2000,2000
VALUE,VALUE,VAL,no,€50,50
